ObjectId(58f872c8cf14c629743c682f),广东生益科技股份有限公司,广东省东莞市松山湖高新技术产业开发区工业西路5号
ObjectId(58f872c8cf14c629743c6830),瑞茂通供应链管理股份有限公司,山东省烟台市牟平区养马岛驼峰路84号
ObjectId(58f872c8cf14c629743c6831),安通控股股份有限公司,黑龙江省齐齐哈尔市富拉尔基区向阳大街2号
ObjectId(58f872c8cf14c629743c6832),哈尔滨东安汽车动力股份有限公司,黑龙江省哈尔滨市南岗区高新技术开发区13栋
ObjectId(58f872c8cf14c629743c6833),中国巨石股份有限公司,浙江省桐乡市梧桐街道文华南路669号
ObjectId(58f872c8cf14c629743c6834),雅戈尔集团股份有限公司,浙江省宁波市鄞州区鄞县大道西段2号
ObjectId(58f872c8cf14c629743c6835),美都能源股份有限公司,浙江省德清县武康镇德清大道299号2601室、2602室
ObjectId(58f872c8cf14c629743c6836),卧龙地产集团股份有限公司,浙江省绍兴市上虞区经济开发区
ObjectId(58f872c8cf14c629743c6837),宁夏新日恒力钢丝绳股份有限公司,宁夏回族自治区石嘴山市惠农区河滨街
ObjectId(58f872c8cf14c629743c6838),深圳香江控股股份有限公司,广东省深圳市福田区金田路皇岗商务中心1号楼3406A单元
ObjectId(58f872c8cf14c629743c6839),中闽能源股份有限公司,福建省南平市延平区滨江北路177号
ObjectId(58f872c8cf14c629743c683a),中体产业集团股份有限公司,天津市新技术产业园区武清开发区三号路
ObjectId(58f872c8cf14c629743c683b),浙江巨化股份有限公司,浙江省衢州市柯城区
ObjectId(58f872c8cf14c629743c683c),北京市大龙伟业房地产开发股份有限公司,北京市顺义区府前东街甲2号
ObjectId(58f872c8cf14c629743c683d),永泰能源股份有限公司,山西省晋中市灵石县翠峰镇新建街南110号
ObjectId(58f872c8cf14c629743c683e),北京天坛生物制品股份有限公司,北京市北京经济技术开发区西环南路18号A座126室
ObjectId(58f872c8cf14c629743c683f),河北宝硕股份有限公司,河北省保定市国家高新技术产业开发区朝阳北路176号
ObjectId(58f872c8cf14c629743c6840),湖南华升股份有限公司,湖南省长沙市芙蓉中路三段420号华升大厦
ObjectId(58f872c8cf14c629743c6841),厦门建发股份有限公司,福建省厦门市思明区环岛东路1699号建发国际大厦29层
ObjectId(58f872c8cf14c629743c6842),宁波维科精华集团股份有限公司,浙江省宁波市和义路99号
ObjectId(58f872c8cf14c629743c6843),上海航天汽车机电股份有限公司,中国（上海）自由贸易试验区浦东新区榕桥路661号
ObjectId(58f872c8cf14c629743c6844),廊坊发展股份有限公司,河北省廊坊市开发区科技谷园区青果路99号1幢11407
ObjectId(58f872c8cf14c629743c6845),商赢环球股份有限公司,宁夏回族自治区银川市经济技术开发区经天东路南侧8号
ObjectId(58f872c8cf14c629743c6846),长春一东离合器股份有限公司,吉林省长春市高新技术产业开发区超然街2555号
ObjectId(58f872c8cf14c629743c6847),新疆亿路万源实业投资控股股份有限公司,新疆维吾尔自治区塔城地区塔城市巴克图路六和广场辽塔赣商大厦
ObjectId(58f872c8cf14c629743c6848),中国船舶工业股份有限公司,上海市浦东新区浦东大道1号
ObjectId(58f872c8cf14c629743c6849),金发科技股份有限公司,广东省广州市高新技术产业开发区科学城科丰路33号
ObjectId(58f872c8cf14c629743c684a),湖北兴发化工集团股份有限公司,湖北省宜昌市兴山县古夫镇高阳大道58号
ObjectId(58f872c8cf14c629743c684b),乐凯胶片股份有限公司,河北省保定市创业路369号
ObjectId(58f872c8cf14c629743c684c),中青旅控股股份有限公司,北京市东城区东直门南大街5号中青旅大厦
ObjectId(58f872c8cf14c629743c684d),四川浪莎控股股份有限公司,四川省宜宾市外南街63号进出口大厦8楼
ObjectId(58f872c8cf14c629743c684e),武汉东湖高新集团股份有限公司,湖北省武汉市东湖开发区佳园路1号东湖高新大楼
ObjectId(58f872c8cf14c629743c684f),重庆啤酒股份有限公司,重庆市北部新区大竹林恒山东路9号
ObjectId(58f872c8cf14c629743c6850),四川西部资源控股股份有限公司,四川省绵阳市高新区火炬大厦B区
ObjectId(58f872c8cf14c629743c6851),武汉当代明诚文化股份有限公司,湖北省武汉市东湖开发区关凤大道特二号当代国际花园C座3-2F
ObjectId(58f872c8cf14c629743c6852),宁波波导股份有限公司,浙江省奉化市大成东路999号
ObjectId(58f872c8cf14c629743c6853),重庆太极实业(集团)股份有限公司,重庆市涪陵区太极大道1号
ObjectId(58f872c8cf14c629743c6854),江苏弘业股份有限公司,江苏省南京市中华路50号弘业大厦
ObjectId(58f872c8cf14c629743c6855),金健米业股份有限公司,湖南省常德市德山开发区崇德路金健米业总部
ObjectId(58f872c8cf14c629743c6856),杭州钢铁股份有限公司,浙江省杭州市拱墅区半山路178号
ObjectId(58f872c8cf14c629743c6857),中铁铁龙集装箱物流股份有限公司,辽宁省大连市高新园区火炬路32号创业大厦A座2716号
ObjectId(58f872c8cf14c629743c6858),山西兰花科技创业股份有限公司,山西省晋城市凤台东街2288号
ObjectId(58f872c8cf14c629743c6859),江苏宏图高科技股份有限公司,江苏省南京市浦口区高新开发区新科四路11号
ObjectId(58f872c8cf14c629743c685a),郑州煤电股份有限公司,河南省郑州市中原西路188号
ObjectId(58f872c8cf14c629743c685b),浙江东方集团股份有限公司,浙江省杭州市西湖大道12号
ObjectId(58f872c8cf14c629743c685c),长发集团长江投资实业股份有限公司,上海市浦东世纪大道1500号
ObjectId(58f872c8cf14c629743c685d),中国东方红卫星股份有限公司,北京市海淀区中关村南大街31号神舟科技大厦12层
ObjectId(58f872c8cf14c629743c685e),重庆三峡水利电力(集团)股份有限公司,重庆市万州区高笋塘85号
ObjectId(58f872c8cf14c629743c685f),西宁特殊钢股份有限公司,青海省西宁市柴达木西路52号
ObjectId(58f872c8cf14c629743c6860),中国东方航空股份有限公司,上海市浦东国际机场机场大道66号
ObjectId(58f872c8cf14c629743c6861),浙江东日股份有限公司,浙江省温州市矮凳桥92号
ObjectId(58f872c8cf14c629743c6862),贵州长征天成控股股份有限公司,贵州省遵义市武汉路临1号
ObjectId(58f872c8cf14c629743c6863),中国北方稀土(集团)高科技股份有限公司,内蒙古自治区包头稀土高新技术产业开发区
ObjectId(58f872c8cf14c629743c6864),诺德投资股份有限公司,吉林省长春市高新技术产业开发区北区航空街1666号
ObjectId(58f872c8cf14c629743c6865),国金证券股份有限公司,四川省成都市青羊区东城根上街95号
ObjectId(58f872c8cf14c629743c6866),东睦新材料集团股份有限公司,浙江省宁波市鄞州工业园区（姜山）景江路8号
ObjectId(58f872c8cf14c629743c6867),甘肃亚盛实业(集团)股份有限公司,甘肃省兰州市城关区雁兴路21号
ObjectId(58f872c8cf14c629743c6868),湖北美尔雅股份有限公司,湖北省黄石市消防路29号
ObjectId(58f872c8cf14c629743c6869),重庆路桥股份有限公司,重庆市渝中区和平路9号10-1
ObjectId(58f872c8cf14c629743c686a),江苏永鼎股份有限公司,江苏省苏州市吴江区芦墟镇318国道72K北侧
ObjectId(58f872c8cf14c629743c686b),上海汽车集团股份有限公司,上海市张江高科技园区松涛路563号1号楼509室
ObjectId(58f872c8cf14c629743c686c),福建省青山纸业股份有限公司,福建省福州市鼓楼区五一北路171号新都会花园广场16层
ObjectId(58f872c8cf14c629743c686d),四川明星电力股份有限公司,四川省遂宁市开发区明月路88号
ObjectId(58f872c8cf14c629743c686e),同方股份有限公司,北京市海淀区王庄路1号清华同方科技大厦A座30层
ObjectId(58f872c8cf14c629743c686f),包头明天科技股份有限公司,内蒙古自治区包头稀土高新技术产业开发区曙光路22号
ObjectId(58f872c8cf14c629743c6870),新疆同济堂健康产业股份有限公司,新疆维吾尔自治区乌鲁木齐市经济技术开发区上海路130号
ObjectId(58f872c8cf14c629743c6871),特变电工股份有限公司,新疆维吾尔自治区昌吉市北京南路189号
ObjectId(58f872c8cf14c629743c6872),中视传媒股份有限公司,上海市浦东新区福山路450号新天国际大厦17层A座
ObjectId(58f872c8cf14c629743c6873),林海股份有限公司,江苏省泰州市迎春西路199号
ObjectId(58f872c8cf14c629743c6874),东方金钰股份有限公司,湖北省鄂州市鄂城区武昌大道298号
ObjectId(58f872c8cf14c629743c6875),中信国安葡萄酒业股份有限公司,新疆维吾尔自治区乌鲁木齐市红山路39号
ObjectId(58f872c8cf14c629743c6876),北京同仁堂股份有限公司,北京市北京经济技术开发区西环南路8号
ObjectId(58f872c8cf14c629743c6877),金花企业(集团)股份有限公司,陕西省西安市高新技术产业开发区科技四路202号
ObjectId(58f872c8cf14c629743c6878),广东博信投资控股股份有限公司,广东省清远市新城方正二街一号
ObjectId(58f872c8cf14c629743c6879),天津海泰科技发展股份有限公司,天津市新技术产业园区华苑产业区海泰发展六道6号海泰绿色产业基地G座11层
ObjectId(58f872c8cf14c629743c687a),东风电子科技股份有限公司,上海市闵行区浦江镇新骏环路88号13幢203室
ObjectId(58f872c8cf14c629743c687b),人福医药集团股份公司,中国湖北省武汉市东湖高新区高新大道666号
ObjectId(58f872c8cf14c629743c687c),江苏澄星磷化工股份有限公司,江苏省江阴市梅园大街618号
ObjectId(58f872c8cf14c629743c687d),新疆天业股份有限公司,新疆石河子市经济技术开发区北三东路36号
ObjectId(58f872c8cf14c629743c687e),江苏保千里视像科技集团股份有限公司,江苏省南京经济技术开发区兴智路兴智科技园B栋21层
ObjectId(58f872c8cf14c629743c687f),上海梅林正广和股份有限公司,上海市浦东新区川桥路1501号
ObjectId(58f872c8cf14c629743c6880),康欣新材料股份有限公司,山东省潍坊市高新技术产业开发区北宫东街6号
ObjectId(58f872c8cf14c629743c6881),中船科技股份有限公司,上海市上川路361号
ObjectId(58f872c8cf14c629743c6882),宋都基业投资股份有限公司,浙江省杭州市富春路789号宋都大厦506室
ObjectId(58f872c8cf14c629743c6883),凤凰光学股份有限公司,江西省上饶市经济技术开发区凤凰西大道197号
ObjectId(58f872c8cf14c629743c6884),郑州宇通客车股份有限公司,河南省郑州市管城区宇通路
ObjectId(58f872c8cf14c629743c6885),南京高科股份有限公司,江苏省南京市南京经济技术开发区恒通大道2号
ObjectId(58f872c8cf14c629743c6886),浙江富润股份有限公司,浙江省诸暨市暨阳街道苎萝东路60号
ObjectId(58f872c8cf14c629743c6887),河南银鸽实业投资股份有限公司,河南省漯河市召陵区人民东路6号
ObjectId(58f872c8cf14c629743c6888),中国葛洲坝集团股份有限公司,湖北省武汉市解放大道558号葛洲坝大酒店
ObjectId(58f872c8cf14c629743c6889),国投安信股份有限公司,上海市自由贸易试验区北张家浜路128号204-3、204-4、204-5室
ObjectId(58f872c8cf14c629743c688a),青岛海信电器股份有限公司,山东省青岛市经济技术开发区前湾港路218号
ObjectId(58f872c8cf14c629743c688b),冠城大通股份有限公司,福建省福州市开发区快安延伸区创新楼
ObjectId(58f872c8cf14c629743c688c),浙江古越龙山绍兴酒股份有限公司,浙江省绍兴市北海桥
ObjectId(58f872c8cf14c629743c688d),五矿发展股份有限公司,北京市海淀区三里河路5号中国五矿集团大厦B座
ObjectId(58f872c8cf14c629743c688e),厦门象屿股份有限公司,福建省厦门市现代物流园区象屿路99号厦门国际航运中心E栋7层08单元
ObjectId(58f872c8cf14c629743c688f),中国医药健康产业股份有限公司,北京市东城区光明中街18号
ObjectId(58f872c8cf14c629743c6890),华润万东医疗装备股份有限公司,北京市朝阳区酒仙桥东路9号院3号楼
ObjectId(58f872c8cf14c629743c6891),黄山旅游发展股份有限公司,安徽省黄山市黄山风景区温泉
ObjectId(58f872c8cf14c629743c6892),浙江广厦股份有限公司,浙江省东阳市振兴路1号西侧
ObjectId(58f872c8cf14c629743c6893),昆吾九鼎投资控股股份有限公司,江西省南昌市湾里区翠岩路1号
ObjectId(58f872c8cf14c629743c6894),宁波联合集团股份有限公司,浙江省宁波经济技术开发区东海路1号联合大厦
ObjectId(58f872c8cf14c629743c6895),北京歌华有线电视网络股份有限公司,中国北京市海淀区花园北路35号（东门）
ObjectId(58f872c8cf14c629743c6896),中国联合网络通信股份有限公司,上海市长宁区长宁路1033号25楼
ObjectId(58f872c8cf14c629743c6897),招商银行股份有限公司,广东省深圳市福田区深南大道7088号
ObjectId(58f872c8cf14c629743c6898),四川路桥建设集团股份有限公司,四川省成都市高新区高朋大道11号科技工业园F-59号
ObjectId(58f872c8cf14c629743c6899),中航直升机股份有限公司,黑龙江省哈尔滨市高新技术开发区集中开发区34号楼
ObjectId(58f872c8cf14c629743c689a),保利房地产(集团)股份有限公司,广东省广州市海珠区阅江中路688号保利国际广场北塔30-33层
ObjectId(58f872c8cf14c629743c689b),中国南方航空股份有限公司,广东省广州市萝岗区玉岩路12号冠昊科技园一期办公楼3楼301室
ObjectId(58f872c8cf14c629743c689c),湖北楚天高速公路股份有限公司,湖北省武汉市汉阳区龙阳大道9号
ObjectId(58f872c8cf14c629743c689d),福建发展高速公路股份有限公司,福建省福州市东水路18号福建交通综合大楼26层
ObjectId(58f872c8cf14c629743c689e),三一重工股份有限公司,北京市昌平区北清路8号6幢5楼
ObjectId(58f872c8cf14c629743c689f),中信证券股份有限公司,广东省深圳市福田区中心三路8号卓越时代广场(二期)北座
ObjectId(58f872c8cf14c629743c68a0),中国石油化工股份有限公司,北京市朝阳区朝阳门北大街22号
ObjectId(58f872c8cf14c629743c68a1),华电国际电力股份有限公司,山东省济南市经三路14号
ObjectId(58f872c8cf14c629743c68a2),中远海运能源运输股份有限公司,上海市自由贸易试验区业盛路188号A-1015室
ObjectId(58f872c8cf14c629743c68a3),浙江浙能电力股份有限公司,浙江省杭州市天目山路152号浙能大厦2楼
ObjectId(58f872c8cf14c629743c68a4),山东钢铁股份有限公司,山东省济南市工业北路21号
ObjectId(58f872c8cf14c629743c68a5),上海电力股份有限公司,上海市中山南路268号
ObjectId(58f872c8cf14c629743c68a6),安徽皖通高速公路股份有限公司,安徽省合肥市望江西路520号
ObjectId(58f872c8cf14c629743c68a7),华能国际电力股份有限公司,北京市西城区复兴门内大街6号华能大厦
ObjectId(58f872c8cf14c629743c68a8),上海国际机场股份有限公司,上海市浦东新区启航路900号
ObjectId(58f872c8cf14c629743c68a9),北京首创股份有限公司,北京市海淀区双榆树知春路76号
ObjectId(58f872c8cf14c629743c68aa),中国国际贸易中心股份有限公司,北京市建国门外大街一号
ObjectId(58f872c8cf14c629743c68ab),东风汽车股份有限公司,湖北省襄阳市高新区东风汽车大道劲风路3幢
ObjectId(58f872c8cf14c629743c68ac),内蒙古包钢钢联股份有限公司,内蒙古自治区包头市昆区河西工业区
ObjectId(58f872c8cf14c629743c68ad),广州白云国际机场股份有限公司,广东省广州白云国际机场南工作区自编一号
ObjectId(58f872c8cf14c629743c68ae),上海浦东发展银行股份有限公司,上海市中山东一路12号
ObjectId(58f872c9cf14c629743c68af),江苏金陵体育器材股份有限公司,江苏省苏州市张家港市南丰镇海丰路
ObjectId(58f872c9cf14c629743c68b0),太龙（福建）商业照明股份有限公司,福建省漳州台商投资区角美镇文圃工业园
ObjectId(58f872c9cf14c629743c68b1),杭州园林设计院股份有限公司,浙江省杭州市西湖区杨公堤32号
ObjectId(58f872c9cf14c629743c68b2),福建星云电子股份有限公司,福建省福州市马尾区快安马江大道石狮路6号1-4#楼
ObjectId(58f872c9cf14c629743c68b3),深圳市超频三科技股份有限公司,广东省深圳市龙岗区天安数码创业园1号厂房A单元07层A701房
ObjectId(58f872c9cf14c629743c68b4),四川侨源气体股份有限公司,四川省成都市都江堰市工业开发区金江村变电站侧
ObjectId(58f872c9cf14c629743c68b5),浙江正元智慧科技股份有限公司,浙江省杭州市余杭区文一西路1500号1幢301室
ObjectId(58f872c9cf14c629743c68b6),万通智控科技股份有限公司,浙江省杭州市余杭区杭州余杭经济技术开发区振兴东路12号
ObjectId(58f872c9cf14c629743c68b7),上海透景生命科技股份有限公司,中国（上海）自由贸易试验区碧波路572弄115号1幢
ObjectId(58f872c9cf14c629743c68b8),江苏正丹化学工业股份有限公司,江苏省镇江新区国际化学工业园松林山路南
ObjectId(58f872c9cf14c629743c68b9),德艺文化创意集团股份有限公司,福建省福州市鼓楼区五四路158号环球广场1701单元
ObjectId(58f872c9cf14c629743c68ba),广东凯普生物科技股份有限公司,广东省潮州市经济开发区试验区北片高新区D5-3-3-4小区
ObjectId(58f872c9cf14c629743c68bb),深圳市广和通无线股份有限公司,广东省深圳市南山区南海大道1057号科技大厦二期A栋501A号
ObjectId(58f872c9cf14c629743c68bc),浙江扬帆新材料股份有限公司,浙江省绍兴市杭州湾上虞工业园区
ObjectId(58f872c9cf14c629743c68bd),厦门光莆电子股份有限公司,福建省厦门市思明区岭兜西路608号
ObjectId(58f872c9cf14c629743c68be),广东达安项目管理股份有限公司,广东省广州市白云区广州大道北1421号圣地大厦六楼601房
ObjectId(58f872c9cf14c629743c68bf),深圳开立生物医疗科技股份有限公司,广东省深圳市南山区玉泉路毅哲大厦4、5、8、9、10楼
ObjectId(58f872c9cf14c629743c68c0),江苏久吾高科技股份有限公司,江苏省南京市浦口区园思路9号
ObjectId(58f872c9cf14c629743c68c1),海南普利制药股份有限公司,海南省海口市美兰区桂林洋经济开发区
ObjectId(58f872c9cf14c629743c68c2),广东新劲刚新材料科技股份有限公司,广东省佛山市南海区丹灶镇五金工业区博金路6号
ObjectId(58f872c9cf14c629743c68c3),新疆伊力特实业股份有限公司,新疆维吾尔自治区新源县肖尔布拉克
ObjectId(58f872c9cf14c629743c68c4),上海华测导航技术股份有限公司,上海市青浦区徐泾镇高路599号C座
ObjectId(58f872c9cf14c629743c68c5),厦门亿联网络技术股份有限公司,福建省厦门市湖里区云顶北路16号三楼309
ObjectId(58f872c9cf14c629743c68c6),博士眼镜连锁股份有限公司,广东省深圳市福田区金田路与福中路交界东南荣超经贸中心502
ObjectId(58f872c9cf14c629743c68c7),华瑞电器股份有限公司,浙江省宁波市鄞州区姜山镇科技园区
ObjectId(58f872c9cf14c629743c68c8),广东三雄极光照明股份有限公司,广东省广州市番禺区石壁街韦涌工业区132号
ObjectId(58f872c9cf14c629743c68c9),江苏捷捷微电子股份有限公司,江苏省启东市科技创业园兴龙路8号
ObjectId(58f872c9cf14c629743c68ca),深圳市维业装饰集团股份有限公司,广东省深圳市福田区新洲路以西、莲花路以南振业景洲大厦裙楼101
ObjectId(58f872c9cf14c629743c68cb),南京寒锐钴业股份有限公司,江苏省南京市江宁经济技术开发区静淮街115号
ObjectId(58f872c9cf14c629743c68cc),珠海光库科技股份有限公司,广东省珠海市软件园路1号生产加工中心5#楼二层1-6单元、8单元
ObjectId(58f872c9cf14c629743c68cd),佛山市金银河智能装备股份有限公司,广东省佛山市三水区西南街道宝云路6号一、二、四、五、六、七座
ObjectId(58f872c9cf14c629743c68ce),江苏安靠智能输电工程科技股份有限公司,江苏省溧阳市经济开发区天目湖工业园
ObjectId(58f872c9cf14c629743c68cf),广州尚品宅配家居股份有限公司,广东省广州市天河区花城大道85号3501房之自编01-05单元
ObjectId(58f872c9cf14c629743c68d0),深圳市欣天科技股份有限公司,广东省深圳市南山区西丽官龙村第二工业区4号
ObjectId(58f872c9cf14c629743c68d1),上海富瀚微电子股份有限公司,上海市桂平路680号32幢620室
ObjectId(58f872c9cf14c629743c68d2),上海汇纳信息科技股份有限公司,上海市金山区亭林镇亭枫公路333号216室
ObjectId(58f872c9cf14c629743c68d3),扬州晨化新材料股份有限公司,江苏省宝应县曹甸镇镇中路231号
ObjectId(58f872c9cf14c629743c68d4),北京思特奇信息技术股份有限公司,北京市海淀区中关村南大街6号中电信息大厦14层
ObjectId(58f872c9cf14c629743c68d5),宣亚国际品牌管理（北京）股份有限公司,北京市朝阳区八里庄东里1号CN02-B
ObjectId(58f872c9cf14c629743c68d6),恒锋信息科技股份有限公司,福建省福州市鼓楼区工业路北段550号洪山科技园15号楼5层
ObjectId(58f872c9cf14c629743c68d7),广东拓斯达科技股份有限公司,广东省东莞市大岭山镇新塘村新塘新路90号
ObjectId(58f872c9cf14c629743c68d8),浙江美力科技股份有限公司,浙江省新昌县新昌大道西路1365号
ObjectId(58f872c9cf14c629743c68d9),东莞金太阳研磨股份有限公司,广东省东莞市大岭山镇大环路东66号
ObjectId(58f872c9cf14c629743c68da),立昂技术股份有限公司,新疆维吾尔自治区乌鲁木齐经济技术开发区喀什西路545号美丽家园3层办公楼30号
ObjectId(58f872c9cf14c629743c68db),深圳市飞荣达科技股份有限公司,广东省深圳市南山区桃源街道北环路猫头山高发工业区高发8＃厂房一至六层、3#厂房五层西等
ObjectId(58f872c9cf14c629743c68dc),杭州长川科技股份有限公司,浙江省杭州市滨江区江淑路799号3幢第一、第二全楼层和第三、四、五层A单元
ObjectId(58f872c9cf14c629743c68dd),深圳康泰生物制品股份有限公司,广东省深圳市南山区科技工业园科发路6号
ObjectId(58f872c9cf14c629743c68de),常熟瑞特电气股份有限公司,江苏省常熟市虞山镇高新技术产业园青岛路2号
ObjectId(58f872c9cf14c629743c68df),诚迈科技(南京)股份有限公司,江苏省南京市雨花台区软件大道106号2幢1102室
ObjectId(58f872c9cf14c629743c68e0),上海移为通信技术股份有限公司,上海市闵行区宜山路1618号E厂房801A室
ObjectId(58f872c9cf14c629743c68e1),江龙船艇科技股份有限公司,广东省中山市神湾镇桂竹路1号江龙船艇科技园
ObjectId(58f872c9cf14c629743c68e2),新疆熙菱信息技术股份有限公司,新疆维吾尔自治区乌鲁木齐市高新区（新市区）北京南路358号大成国际大厦10层
ObjectId(58f872c9cf14c629743c68e3),广东雄塑科技集团股份有限公司,广东省佛山市南海区九江镇龙高路敦根路段雄塑工业园
ObjectId(58f872c9cf14c629743c68e4),广东美联新材料股份有限公司,广东省汕头市美联路1号
ObjectId(58f872c9cf14c629743c68e5),南京奥联汽车电子电器股份有限公司,江苏省南京市江宁区谷里街道东善桥工业集中区
ObjectId(58f872c9cf14c629743c68e6),南京海辰药业股份有限公司,江苏省南京市经济技术开发区恒发路1号
ObjectId(58f872c9cf14c629743c68e7),山东赛托生物科技股份有限公司,山东省菏泽市定陶县东外环路南段
ObjectId(58f872c9cf14c629743c68e8),浙江天铁实业股份有限公司,浙江省天台县人民东路928号
ObjectId(58f872c9cf14c629743c68e9),英飞特电子(杭州)股份有限公司,浙江省杭州市滨江区长河街道江虹路459号A座
ObjectId(58f872c9cf14c629743c68ea),西安晨曦航空科技股份有限公司,陕西省西安市高新区锦业路69号创业园C区11号
ObjectId(58f872c9cf14c629743c68eb),无锡贝斯特精机股份有限公司,江苏省无锡市鸿桥路801-2702
ObjectId(58f872c9cf14c629743c68ec),北京数字认证股份有限公司,北京市海淀区北四环西路68号1501号
ObjectId(58f872c9cf14c629743c68ed),上海会畅通讯股份有限公司,上海市金山区吕巷镇红光路4200-4201号2757室
ObjectId(58f872c9cf14c629743c68ee),安徽开润股份有限公司,安徽省滁州市同乐路1555号
ObjectId(58f872c9cf14c629743c68ef),深圳市容大感光科技股份有限公司,广东省深圳市宝安区福永街道福永立新湖第一科技园研发楼第1-3楼
ObjectId(58f872c9cf14c629743c68f0),江苏中旗作物保护股份有限公司,江苏省南京市南京化学工业园区长丰河路309号
ObjectId(58f872c9cf14c629743c68f1),深圳市安车检测股份有限公司,广东省深圳市南山区科技中2路1号深圳软件园（二期）9栋4楼401室
ObjectId(58f872c9cf14c629743c68f2),杭州平治信息技术股份有限公司,浙江省杭州市江干区九盛路9号A18幢5楼518室
ObjectId(58f872c9cf14c629743c68f3),深圳太辰光通信股份有限公司,广东省深圳市福田区车公庙泰然工贸园201栋6楼
ObjectId(58f872c9cf14c629743c68f4),青岛天能重工股份有限公司,山东省胶州市李哥庄镇大沽河工业园
ObjectId(58f872c9cf14c629743c68f5),深圳市星源材质科技股份有限公司,广东省深圳市光明新区公明办事处田园路北
ObjectId(58f872c9cf14c629743c68f6),宁波激智科技股份有限公司,浙江省宁波高新区晶源路9号
ObjectId(58f872c9cf14c629743c68f7),沈阳兴齐眼药股份有限公司,辽宁省沈阳市东陵区泗水街68号
ObjectId(58f872c9cf14c629743c68f8),深圳市科信通信技术股份有限公司,广东省深圳市光明新区公明办事处塘家社区高新科技园汇业路南科信小区第1栋
ObjectId(58f872c9cf14c629743c68f9),神宇通信科技股份公司,江苏省江阴市长山大道22号
ObjectId(58f872c9cf14c629743c68fa),广东乐心医疗电子股份有限公司,广东省中山市火炬开发区东利路105号A区
ObjectId(58f872c9cf14c629743c68fb),中富通股份有限公司,福建省福州市鼓楼区软件大道89号软件园A区19号楼一层
ObjectId(58f872c9cf14c629743c68fc),成都佳发安泰科技股份有限公司,四川省成都市武侯区武兴五路433号（武侯新城管委会内）
ObjectId(58f872c9cf14c629743c68fd),贝达药业股份有限公司,浙江省杭州市余杭经济技术开发区红丰路589号
ObjectId(58f872c9cf14c629743c68fe),南京三超新材料股份有限公司,江苏省南京市江宁区淳化街道泽诚路77号
ObjectId(58f872c9cf14c629743c68ff),武汉理工光科股份有限公司,湖北省武汉市东湖开发区武汉理工大学科技园
ObjectId(58f872c9cf14c629743c6900),丝路视觉科技股份有限公司,广东省深圳市福田区福强路3030号文化体育产业总部大厦17楼
ObjectId(58f872c9cf14c629743c6901),无锡路通视信网络股份有限公司,江苏省无锡市滨湖区五三零大厦1号十八层1802室
ObjectId(58f872c9cf14c629743c6902),北京万集科技股份有限公司,北京市海淀区上地东路1号院5号楼601
ObjectId(58f872c9cf14c629743c6903),上海古鳌电子科技股份有限公司,上海市普陀区同普路1225弄6号
ObjectId(58f872c9cf14c629743c6904),优德精密工业（昆山）股份有限公司,江苏省昆山高科技工业园北门路3168号
ObjectId(58f872c9cf14c629743c6905),四川川环科技股份有限公司,四川省大竹县工业园区科技路1号
ObjectId(58f872c9cf14c629743c6906),杭州集智机电股份有限公司,浙江省杭州市西湖区三墩镇西园三路10号
ObjectId(58f872c9cf14c629743c6907),浙江和仁科技股份有限公司,浙江省杭州市东信大道66号E座302室
ObjectId(58f872c9cf14c629743c6908),博创科技股份有限公司,浙江省嘉兴市南湖区亚太路306号
ObjectId(58f872c9cf14c629743c6909),深圳市雄帝科技股份有限公司,广东省深圳市南山区粤海街道深圳市软件产业基地1栋C座9层
ObjectId(58f872c9cf14c629743c690a),深圳市联得自动化装备股份有限公司,广东省深圳市宝安区大浪街道大浪社区同富邨工业园A区3栋1-4层
ObjectId(58f872c9cf14c629743c690b),深圳市朗科智能电气股份有限公司,广东省深圳市宝安区石岩街道上排社区爱群路同富裕工业区8-4#厂房
ObjectId(58f872c9cf14c629743c690c),北京先进数通信息技术股份公司,北京市海淀区车道沟一号滨河大厦D座六层
ObjectId(58f872c9cf14c629743c690d),新晨科技股份有限公司,北京市海淀区蓝靛厂东路2号院金源时代商务中心2号楼B座8层
ObjectId(58f872c9cf14c629743c690e),宁波横河模具股份有限公司,浙江省慈溪市新兴产业集群区宗汉街道新兴大道588号
ObjectId(58f872c9cf14c629743c690f),成都深冷液化设备股份有限公司,四川省郫县成都现代工业港北片区
ObjectId(58f872c9cf14c629743c6910),江苏广信感光新材料股份有限公司,江苏省江阴市青阳镇工业集中区华澄路18号
ObjectId(58f872c9cf14c629743c6911),深圳市同益实业股份有限公司,广东省深圳市宝安区宝安中心区兴华路南侧荣超滨海大厦B座0301、0302、0303、0305、0306、0310、1106
ObjectId(58f872c9cf14c629743c6912),甘肃陇神戎发药业股份有限公司,甘肃省兰州市榆中县定远镇国防路10号
ObjectId(58f872c9cf14c629743c6913),四川达威科技股份有限公司,四川省成都市新津县五津镇希望路555号
ObjectId(58f872c9cf14c629743c6914),武汉农尚环境股份有限公司,湖北省武汉市江岸区江汉北路34号九运大厦C单元23层1-3室
ObjectId(58f872c9cf14c629743c6915),深圳冰川网络股份有限公司,广东省深圳市南山区科技中二路1号深圳软件园（2期）9栋601、602室
ObjectId(58f872c9cf14c629743c6916),深圳市今天国际物流技术股份有限公司,广东省深圳市罗湖区笋岗东路1002宝安广场A座10楼F、G、H
